"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00506870","1991-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.3","0","0.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","19910608",",,0","19910630","+,,0","19910630","+,,0","","","19910614","+,,0","19910621",",,0","2.8",",0,08,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,14,+","26.7",",0,21,","134.4",",,,0","5962.0","0","140.3",",0","9.48",",,,0","22.77",",,,0","14.1",",,,0","0",",,,0","13.67",",0","19.48",",,,0","7.86",",,,0","2367",",,,0","",""
"USC00506870","1991-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.3","0","0.0",",0","17",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","19910725",",,0","19910731","+,,0","19910731","+,,0","","","19910711",",,0","19910722",",,0","5.6",",0,25,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,11,","23.3",",0,22,","89.1",",,,0","147.1","0","147.1",",0","11.10",",,,0","21.26",",,,0","96.4",",,,0","0",",,,0","13.59",",0","18.01",",,,0","9.16",",,,0","1094","2,,,0","",""
"USC00506870","1991-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.3","0","0.0",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","19910829",",,0","19910831","+,,0","19910831","+,,0","","","19910822",",,0","19910814","+,,0","2.8",",0,29,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,22,","21.7",",0,14,+","86.1",",,,0","326.2","0","179.1",",0","8.84",",,,0","18.90",",,,0","41.8",",,,0","0",",,,0","12.56",",0","17.57",",,,0","7.54",",,,0","1740","2,,,0","",""
"USC00506870","1991-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.3","0","0.0",",0","17",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","19910922",",,0","19910930","+,,0","19910930","+,,0","","","19910920",",,0","19910903","+,,0","-0.6",",0,22,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,20,","18.3",",0,03,+","51.4","2,,,0","577.2","0","251.0",",0","5.14",",,,0","12.91",",,,0","50.2",",,,0","0",",,,0","9.97",",0","14.28",",,,0","5.65",",,,0","2207",",,,0","",""
"USC00506870","1991-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.3","0","0.0",",0","5",",0","2",",0","1",",0","18",",0","1",",0","0",",0","26",",0","7",",0","0",",0","0",",0","","","19911016",",,0","19911016","+,,0","19911014",",,0","","","19911014",",,0","19911004",",,0","-13.9",",0,16,","279",",,0,16,+","279",",,0,14,","27.9",",,0,14,","14.4",",0,04,","","","1147.0","0","569.8",",0","","","","","41.4",",,,0","289",",,,0","-0.05",",0","4.59",",,,0","-4.68",",,,0","","","",""
"USC00506870","1991-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.3","0","0.0",",0","8",",0","3",",0","0",",0","30",",0","5",",0","3",",0","28",",0","18",",0","0",",0","0",",0","","","19911122",",,0","19911122","+,,0","19911121",",,0","","","19911127",",,0","19911129",",,0","-19.4",",0,22,","203",",,0,22,+","89",",,0,21,","5.3",",,0,27,","6.7",",0,29,","","","1855.1","0","708.1",",0","","","","","16.7",",,,0","279",",,,0","-5.27",",0","-1.45",",,,0","-9.09",",,,0","","","",""
"USC00506870","1991-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.3","0","0.0",",0","15",",0","4",",0","0",",0","31",",0","8",",0","5",",0","31",",0","22",",0","0",",0","0",",0","","","19911223","+,,0","19911231","+,,0","19911228",",,0","","","19911228",",,0","19911216","+,,0","-21.1",",0,23,+","356",",,0,31,+","203",",,0,28,","20.3",",,0,28,","3.3",",0,16,+","","","2655.3","0","800.2",",0","","","","","51.5",",,,0","658",",,,0","-7.48",",0","-3.42",",,,0","-11.54",",,,0","","","",""
"USC00506870","1992-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","7",",0","5",",0","0",",0","31",",0","4",",0","3",",0","30",",0","21",",0","0",",0","0",",0","","","19920124",",,0","19920113","+,,0","19920111",",,0","","","19920111",",,0","19920117",",,0","-19.4",",0,24,","381",",,0,13,+","127",",,0,11,","10.9",",,0,11,","6.1",",0,17,","","","3420.9","0","765.6",",0","","","","","28.5",",,,0","318",",,,0","-6.36",",0","-3.00",",,,0","-9.73",",,,0","","","",""
"USC00506870","1992-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","9",",0","2",",0","1",",0","27","2,0","2","1,0","14",",0","29",",0","25",",0","0",",0","0",",0","","","19920217",",,0","19920229",",2,0","19920228",",1,0","","","19920228",",,0","19920226",",,0","-25.0",",0,17,","813","2,,0,29,","470","1,,0,28,","36.1",",,0,28,","5.0",",0,26,","","","4283.2","0","862.3",",0","","","","","43.9",",,,0","578","1,,,0","-11.40",",0","-6.45",",,,0","-16.36",",,,0","","","",""
"USC00506870","1992-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","31",",0","2",",0","6",",0","30",",0","10",",0","0",",0","0",",0","","","19920305",",,0","19920305","+,,0","19920301",",,0","","","19920301",",,0","19920311",",,0","-29.4",",0,05,","864",",,0,05,+","64",",,0,01,","5.1",",,0,01,","10.6",",0,11,","","","4977.7","0","694.5",",0","","","","","17.0",",,,0","113",",,,0","-4.07",",0","0.84",",,,0","-8.98",",,,0","","","",""
"USC00506870","1992-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","10",",0","0",",0","0",",0","25",",0","2",",0","0",",0","0",",0","","","19920412",",,0","19920401",",,0","19920402",",,0","","","19920430",",,0","19920427","+,,0","-14.4",",0,12,","203",",,0,01,","10",",,0,02,","5.1",",,0,30,","13.3",",0,27,+","","","5468.1","0","490.4",",0","","","","","11.5",",,,0","10",",,,0","1.99",",0","7.58",",,,0","-3.61",",,,0","","","",""
"USC00506870","1992-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","2",",0","0",",0","","","19920504",",,0","19920508",",,0","19920508",",,0","","","19920508",",,0","19920526","+,,0","-5.6",",0,04,","0",",T,0,08,","8",",,0,08,","9.7",",,0,08,","21.1",",0,26,+","110.4","3,,,0","5797.6","0","329.5",",0","4.20","3,,,0","15.87","3,,,0","19.4",",,,0","11",",,,0","7.70",",0","13.64",",,,0","1.77",",,,0","2592",",,,0","",""
"USC00506870","1992-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","19920603",",,0","19920630","+,,0","19920630","+,,0","","","19920616",",,0","19920611",",,0","3.9",",0,03,","0",",,0,30,+","0",",,0,30,+","8.4",",,0,16,","25.6",",0,11,","114.0",",,,0","5951.7","0","154.1",",0","9.06",",,,0","20.99",",,,0","35.0",",,,0","0",",,,0","13.20",",0","18.71",",,,0","7.68",",,,0","1767",",,,0","",""
"USC00506870","1992-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","17",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","19920815",",,0","19920831","+,,0","19920831","+,,0","","","19920831","+,,0","19920809",",,0","5.6",",0,15,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,31,+","21.7",",0,09,","69.0",",,,0","","","171.8",",0","8.83",",,,0","17.37",",,,0","35.9",",,,0","0",",,,0","12.79",",0","16.88",",,,0","8.70",",,,0","1430","3,,,0","",""
"USC00506870","1992-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","19920924","+,,0","19920930","+,,0","19920930","+,,0","","","19920918",",,0","19920909",",,0","-9.4",",0,24,+","0",",,0,30,+","0",",,0,30,+","19.1",",,0,18,","16.7",",0,09,","","","","","441.9",",0","","","","","59.9",",,,0","0",",,,0","3.60",",0","8.72",",,,0","-1.52",",,,0","831",",,,0","",""
"USC00506870","1992-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","11","1,0","5","1,0","0","1,0","24",",0","4",",0","5",",0","27",",0","16",",0","0",",0","0",",0","","","19921114",",,0","19921112","+,,0","19921110",",,0","","","19921110",",1,0","19921126","+,,0","-21.7",",0,14,","203",",,0,12,+","163",",,0,10,","20.3","1,,0,10,","7.8",",0,26,+","","","","","686.8",",0","","","","","46.4","1,,,0","403",",,,0","-4.56",",0","-0.48",",,,0","-8.64",",,,0","","","",""
"USC00506870","1992-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","14",",0","5",",0","0",",0","29",",0","10",",0","11","2,0","29","2,0","26","1,0","0","1,0","0","1,0","","","19921222",",2,0","19921231","+,,0","19921214",",,0","","","19921214",",,0","19921202",",1,0","-28.3","2,0,22,","203",",,0,31,+","64",",,0,14,","4.3",",,0,14,","6.7","1,0,02,","","","","","862.1","1,0","","","","","31.4",",,,0","409",",,,0","-11.22","2,0","-7.09","1,,,0","-15.36","2,,,0","","","",""
"USC00506870","1993-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","11",",0","9",",0","0",",0","31",",0","7",",0","14",",0","31",",0","23","1,0","0","1,0","0","1,0","","","19930125",",,0","19930131","+,,0","19930129",",,0","","","19930129","+,,0","19930118","+,1,0","-31.7",",0,25,","508",",,0,31,+","127",",,0,29,","6.9",",,0,29,+","3.9","1,0,18,+","","","","","872.4","1,0","","","","","44.6",",,,0","583",",,,0","-10.67","1,0","-5.64","1,,,0","-15.71",",,,0","","","",""
"USC00506870","1993-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","26","2,0","3","1,0","8",",0","27",",0","11",",0","0",",0","0",",0","","","19930203",",,0","19930212","+,2,0","19930206",",1,0","","","19930207",",,0","19930216",",,0","-35.6",",0,03,","559","2,,0,12,+","216","1,,0,06,","13.0",",,0,07,","8.3",",0,16,","","","","","685.6",",0","","","","","29.0",",,,0","467","1,,,0","-6.15",",0","-1.73",",,,0","-10.58",",,,0","","","",""
"USC00506870","1993-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","31",",0","4",",0","0",",0","30",",0","3",",0","0",",0","0",",0","","","19930325","+,,0","19930309",",,0","19930309",",,0","","","19930309",",,0","19930330","+,,0","-12.8",",0,25,+","305",",,0,09,","81",",,0,09,","5.3",",,0,09,","8.3",",0,30,+","","","","","621.6",",0","","","","","14.7",",,,0","208",",,,0","-1.72",",0","3.14",",,,0","-6.57",",,,0","","","",""
"USC00506870","1993-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","1",",0","0",",0","0",",0","8",",0","0",",0","0","1,0","15","1,0","0",",0","0",",0","0",",0","","","19930405",",1,0","19930401",",,0","19930430","+,,0","","","19930420",",,0","19930425","+,,0","-5.0","1,0,05,","76",",,0,01,","0",",,0,30,+","0.8",",,0,20,","16.1",",0,25,+","","","","","368.8",",0","","","","","0.8",",,,0","0",",,,0","5.60","1,0","11.41",",,,0","-0.21","1,,,0","","","",""
"USC00506870","1993-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","7",",0","0",",0","","","19930501",",1,0","19930531","+,,0","19930531","+,,0","","","19930527",",,0","19930531","+,,0","1.1","1,0,01,","0",",,0,31,+","0",",,0,31,+","7.4",",,0,27,","25.0",",0,31,+","","","","","222.4",",0","","","","","11.5",",,,0","0",",,,0","10.98","1,0","17.12",",,,0","4.85","1,,,0","797","2,,,0","",""
"USC00506870","1993-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","19930610",",,0","19930630","+,,0","19930630","+,,0","","","19930623",",,0","19930602","+,,0","3.9",",0,10,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,23,","24.4",",0,02,+","130.5",",,,0","","","138.6",",0","9.52",",,,0","21.66",",,,0","27.3",",,,0","0",",,,0","13.71",",0","19.66",",,,0","7.77",",,,0","774",",,,0","",""
"USC00506870","1993-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.1","0","3.1",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","19930704",",,0","19930731","+,,0","19930731","+,,0","","","19930705",",,0","19930712",",,0","7.2",",0,04,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,05,","27.8",",0,12,","116.8",",,,0","84.5","0","84.5",",0","11.43",",,,0","22.49",",,,0","27.0",",,,0","0",",,,0","15.70",",0","21.36",",,,0","10.05",",,,0","372",",,,0","",""
"USC00506870","1993-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.1","0","0.0",",0","18",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","19930824",",,0","19930831","+,,0","19930831","+,,0","","","19930821",",,0","19930810",",,0","4.4",",0,24,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,21,","25.0",",0,10,","71.2",",,,0","217.6","0","133.1",",0","9.64",",,,0","18.19",",,,0","63.4",",,,0","0",",,,0","14.04",",0","18.53",",,,0","9.55",",,,0","991",",,,0","",""
"USC00506870","1993-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.1","0","0.0",",0","22",",0","13",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","","","19930923",",,0","19930930","+,,0","19930930","+,,0","","","19930917",",,0","19930907",",,0","-3.9",",0,23,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,17,","20.0",",0,07,","34.3",",,,0","510.8","0","293.2",",0","","","","","111.0",",,,0","0",",,,0","8.56",",0","12.72",",,,0","4.40",",,,0","853",",,,0","",""
"USC00506870","1993-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.1","0","0.0",",0","14",",0","8",",0","1",",0","4",",0","2",",0","0",",0","19",",0","0",",0","0",",0","0",",0","","","19931024",",,0","19931028","+,,0","19931026",",,0","","","19931026",",,0","19931001",",,0","-10.0",",0,24,","76",",,0,28,+","41",",,0,26,","48.3",",,0,26,","16.1",",0,01,","","","984.0","0","473.2",",0","","","","","87.9",",,,0","102",",,,0","3.07",",0","7.15",",,,0","-1.02",",,,0","","","",""
"USC00506870","1993-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.1","0","0.0",",0","15",",0","6",",0","0",",0","21",",0","4","1,0","5",",0","29",",0","16",",0","0",",0","0",",0","","","19931121",",,0","19931120","+,,0","19931119",",1,0","","","19931114",",,0","19931111","+,,0","-27.2",",0,21,","254",",,0,20,+","185","1,,0,19,","10.2",",,0,14,","8.9",",0,11,+","","","1678.2","0","694.2",",0","","","","","43.5",",,,0","431","1,,,0","-4.81",",0","-0.71",",,,0","-8.91",",,,0","","","",""
"USC00506870","1993-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.1","0","0.0",",0","8",",0","5",",0","0",",0","31",",0","6",",0","0",",0","31",",0","18",",0","0",",0","0",",0","","","19931214",",,0","19931214","+,,0","19931219",",,0","","","19931206",",,0","19931219",",,0","-16.1",",0,14,","279",",,0,14,+","119",",,0,19,","24.9",",,0,06,","7.2",",0,19,","","","2367.9","0","689.7",",0","","","","","63.9",",,,0","424",",,,0","-3.92",",0","-0.26",",,,0","-7.57",",,,0","","","",""
"USC00506870","1994-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","3",",0","1",",0","0",",0","31",",0","2",",0","4","1,0","28","1,0","24",",0","0",",0","0",",0","","","19940109",",1,0","19940125","+,,0","19940120",",,0","","","19940118",",,0","19940130",",,0","-20.0","1,0,09,","279",",,0,25,+","66",",,0,20,","3.8",",,0,18,","10.0",",0,30,","","","3104.3","0","736.4",",0","","","","","6.6",",,,0","130",",,,0","-6.27","1,0","-3.12",",,,0","-9.43","1,,,0","","","",""
"USC00506870","1994-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","1","1,0","0","1,0","0","1,0","24",",0","0",",0","8",",0","26",",0","23",",0","0",",0","0",",0","","","19940222",",,0","19940210","+,,0","19940207","+,,0","","","19940204",",1,0","19940202",",,0","-20.6",",0,22,","51",",,0,10,+","0",",T,0,07,+","1.0","1,,0,04,","8.9",",0,02,","","","3857.4","0","753.1",",0","","","","","1.0","1,,,0","0",",T,,0","-8.56",",0","-4.46",",,,0","-12.66",",,,0","","","",""
"USC00506870","1994-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","10",",0","6",",0","0",",0","28",",0","6",",0","5",",0","29",",0","15",",0","0",",0","0",",0","","","19940306",",,0","19940304","+,,0","19940303",",,0","","","19940303",",,0","19940329",",,0","-22.8",",0,06,","279",",,0,04,+","173",",,0,03,","12.7",",,0,03,","9.4",",0,29,","","","4556.8","0","699.4",",0","","","","","46.3",",,,0","498",",,,0","-4.23",",0","0.47",",,,0","-8.93",",,,0","","","",""
"USC00506870","1994-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","2",",0","1",",0","0",",0","2",",0","1",",0","0","1,0","17","1,0","2",",0","0",",0","0",",0","","","19940417",",1,0","19940416",",,0","19940416",",,0","","","19940416",",,0","19940427",",,0","-14.4","1,0,17,","51",",,0,16,","38",",,0,16,","2.5",",,0,16,","17.8",",0,27,","","","4961.1","0","404.3",",0","","","","","4.0",",,,0","38",",,,0","4.36","1,0","9.80",",,,0","-1.09","1,,,0","","","",""
"USC00506870","1994-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","4",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","0",",0","0",",0","","","19940511",",1,0","19940531","+,,0","19940531","+,,0","","","19940528",",,0","19940530",",,0","-0.6","1,0,11,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,28,","19.4",",0,30,","","","5242.1","0","281.0",",0","","","","","4.8",",,,0","0",",,,0","8.91","1,0","14.09",",,,0","3.72","1,,,0","","","",""
"USC00506870","1994-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","18",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","19940601",",,0","19940630","+,,0","19940630","+,,0","","","19940625",",,0","19940615",",,0","4.4",",0,01,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,25,","27.2",",0,15,","130.1",",,,0","5382.2","0","140.1",",0","10.48","1,,,0","22.61",",,,0","52.4",",,,0","0",",,,0","13.66",",0","19.45",",,,0","7.87",",,,0","1928",",,,0","",""
"USC00506870","1994-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","14",",0","0",",0","","","19940727",",1,0","19940731","+,,0","19940731","+,,0","","","19940720",",,0","19940702",",,0","6.1","1,0,27,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,20,","25.0",",0,02,","121.6",",,,0","115.2","0","115.2",",0","11.95",",,,0","22.64",",,,0","32.6",",,,0","0",",,,0","14.46","1,0","19.63",",,,0","9.29","1,,,0","","","",""
"USC00506870","1994-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","19940829","+,,0","19940831","+,,0","19940831","+,,0","","","19940825",",,0","19940804",",,0","2.8",",0,29,+","0",",,0,31,+","0",",,0,31,+","18.3",",,0,25,","25.0",",0,04,","85.1",",,,0","238.0","0","122.8",",0","11.64",",,,0","21.25",",,,0","40.3",",,,0","0",",,,0","14.37",",0","19.77",",,,0","8.98",",,,0","","","",""
"USC00506870","1994-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","","","19940930",",,0","19940930","+,,0","19940930","+,,0","","","19940911",",,0","19940907","+,,0","-2.8",",0,30,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,11,","18.3",",0,07,+","45.9",",,,0","526.6","0","288.6",",0","5.17",",,,0","13.50",",,,0","42.6",",,,0","0",",,,0","8.71",",0","13.43",",,,0","3.99",",,,0","1456",",,,0","",""
"USC00506870","1994-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","16",",0","3",",0","0",",0","23",",0","9",",0","0",",0","0",",0","","","19941031",",,0","19941019","+,,0","19941017",",,0","","","19941004",",,0","19941004",",,0","-16.1",",0,31,","178",",,0,19,+","140",",,0,17,","16.0",",,0,04,","15.6",",0,04,","","","1080.0","0","553.4",",0","","","","","43.8",",,,0","301",",,,0","0.48",",0","4.35",",,,0","-3.39",",,,0","","","",""
"USC00506870","1994-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","15",",0","5",",0","0",",0","28","2,0","8","1,0","9",",0","30",",0","24",",0","0",",0","0",",0","","","19941125",",,0","19941130","+,2,0","19941115",",1,0","","","19941111",",,0","19941103",",,0","-27.2",",0,25,","254","2,,0,30,+","140","1,,0,15,","10.2",",,0,11,","6.1",",0,03,","","","1947.0","0","867.0",",0","","","","","40.7",",,,0","523","1,,,0","-10.57",",0","-6.27",",,,0","-14.86",",,,0","","","",""
"USC00506870","1994-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","12",",0","7",",0","0",",0","31",",0","8","2,0","10","2,0","29","2,0","21","2,0","0","2,0","0","2,0","","","19941208",",2,0","19941223",",,0","19941217",",2,0","","","19941223",",,0","19941212","+,2,0","-27.2","2,0,08,","508",",,0,23,","282","2,,0,17,","17.0",",,0,23,","5.0","2,0,12,+","","","2751.6","0","804.6","2,0","","","","","59.5",",,,0","793","2,,,0","-9.41","2,0","-4.78","2,,,0","-14.04","2,,,0","","","",""
"USC00506870","1995-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","6",",0","2",",0","0",",0","28","3,0","3","1,0","12","1,0","30","1,0","19","1,0","0","1,0","0","1,0","","","19950126",",1,0","19950129","+,3,0","19950122",",1,0","","","19950122",",,0","19950103",",1,0","-29.4","1,0,26,","381","3,,0,29,+","107","1,,0,22,","15.5",",,0,22,","5.0","1,0,03,","","","3607.0","0","855.4","1,0","","","","","23.2",",,,0","226","1,,,0","-10.18","1,0","-5.70","1,,,0","-14.66","1,,,0","","","",""
"USC00506870","1995-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","28",",0","3",",0","6",",0","26",",0","17",",0","0",",0","0",",0","","","19950225",",,0","19950213","+,,0","19950213",",,0","","","19950213",",,0","19950205",",,0","-22.8",",0,25,","330",",,0,13,+","117",",,0,13,","7.9",",,0,13,","8.3",",0,05,","","","4315.0","0","708.0",",0","","","","","19.1",",,,0","242",",,,0","-6.95",",0","-2.91",",,,0","-10.99",",,,0","","","",""
