"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00362942","1996-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","114.4","1,0","15",",0","8",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","4",",0","","","19960605","+,1,0","19960630","+,,0","19960630","+,,0","","","19960618",",,0","19960630",",,0","10.0","1,0,05,+","0",",,0,30,+","0",",,0,30,+","65.5",",,0,18,","32.8",",0,30,","100.0","5,,,0","","","2.8",",0","","","173.0",",,,0","0",",,,0","22.25","1,0","28.56",",,,0","15.94","1,,,0","",""
"USC00362942","1996-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","86.6","4,0","14","1,0","10","1,0","0","1,0","0",",0","0",",0","0","4,0","0","4,0","0",",0","30",",0","0",",0","","","19960704",",4,0","19960731","+,,0","19960731","+,,0","","","19960718",",1,0","19960717","+,,0","8.3","4,0,04,","0",",,0,31,+","0",",,0,31,+","24.1","1,,0,18,","31.1",",0,17,+","","","4.8","0","4.8",",0","","","91.4","1,,,0","0",",,,0","21.48","4,0","27.96",",,,0","15.00","4,,,0","",""
"USC00362942","1996-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","108.9","4,0","7",",0","4",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","31",",0","5",",0","","","19960824",",4,0","19960831","+,,0","19960831","+,,0","","","19960808",",,0","19960807",",,0","10.6","4,0,24,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,08,","33.3",",0,07,","111.0","4,,,0","5.4","0","0.6",",0","","","73.0",",,,0","0",",,,0","22.39","4,0","29.35",",,,0","15.44","4,,,0","",""
"USC00362942","1996-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","40.8","4,0","18",",0","11",",0","2",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","22",",0","0",",0","","","19960925","+,4,0","19960930","+,,0","19960930","+,,0","","","19960906",",,0","19960902",",,0","5.6","4,0,25,+","0",",,0,30,+","0",",,0,30,+","35.1",",,0,06,","31.1",",0,02,","","","51.1","0","45.7",",0","","","164.7",",,,0","0",",,,0","18.09","4,0","23.78",",,,0","12.40","4,,,0","",""
"USC00362942","1996-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","5,0","11",",0","6",",0","1",",0","0",",0","0",",0","0","5,0","5","5,0","0",",0","13",",0","0",",0","","","19961029",",5,0","19961031","+,,0","19961031","+,,0","","","19961018",",,0","19961016",",,0","-2.8","5,0,29,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,18,","26.1",",0,16,","","","249.2","0","198.1",",0","","","80.2",",,,0","0",",,,0","11.00","5,0","18.58",",,,0","3.42","5,,,0","",""
"USC00362942","1996-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0",",0","14",",0","7",",0","1",",0","2",",0","1",",0","0",",0","21",",0","1",",0","2",",0","0",",0","","","19961115",",,0","19961129","+,,0","19961110",",,0","","","19961108",",,0","19961108","+,,0","-10.0",",0,15,","25",",,0,29,+","25",",,0,10,","40.6",",,0,08,","21.1",",0,08,+","","","710.4","0","461.2",",0","","","91.4",",,,0","38",",,,0","2.96",",0","7.63",",,,0","-1.71",",,,0","",""
"USC00362942","1996-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","15",",0","6",",0","0",",0","6",",0","1",",0","0","3,0","21","3,0","3","3,0","0","3,0","0","3,0","","","19961220",",3,0","19961220","+,,0","19961208",",,0","","","19961211",",,0","19961228",",3,0","-15.0","3,0,20,","25",",,0,20,+","25",",,0,08,","19.6",",,0,11,","17.8","3,0,28,","","","","","","","","","56.8",",,,0","64",",,,0","2.56","6,0","7.45","3,,,0","-2.32","3,,,0","",""
"USC00362942","1997-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","15",",0","6",",0","0",",0","9","2,0","0","3,0","","","","","10","2,0","1","2,0","0","2,0","","","","","19970112","+,2,0","19970117","+,3,0","","","19970127",",,0","19970105",",2,0","","","76","2,,0,12,+","13","3,,0,17,+","17.0",",,0,27,","21.7","2,0,05,","","","","","","","","","67.9",",,,0","26","3,,,0","","","3.49","2,,,0","","","",""
"USC00362942","1997-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","2,0","13",",0","6",",0","0",",0","7",",0","3",",0","1","2,0","22","2,0","0",",0","1",",0","0",",0","","","19970212",",2,0","19970216",",,0","19970213",",,0","","","19970204",",,0","19970221",",,0","-17.8","2,0,12,","152",",,0,16,","102",",,0,13,","22.1",",,0,04,","23.3",",0,21,","","","","","429.1",",0","","","50.3",",,,0","191",",,,0","2.00","2,0","8.14",",,,0","-4.14","2,,,0","",""
"USC00362942","1997-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","17",",0","8",",0","0",",0","2",",0","2",",0","","","","","0",",0","3",",0","0",",0","","","","","19970323","+,,0","19970306","+,,0","","","19970325",",,0","19970328",",,0","","","25",",,0,23,+","25",",,0,06,+","24.1",",,0,25,","24.4",",0,28,","","","","","","","","","98.7",",,,0","63",",,,0","","","10.87",",,,0","","","",""
"USC00362942","1997-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","5,0","7",",0","3",",0","0",",0","0",",0","0",",0","0","5,0","16","5,0","0",",0","6",",0","0",",0","","","19970409",",5,0","19970430","+,,0","19970430","+,,0","","","19970427",",,0","19970430","+,,0","-7.8","5,0,09,","0",",,0,30,+","0",",,0,30,+","17.3",",,0,27,","26.1",",0,30,+","","","","","255.5",",0","","","39.6",",,,0","0",",,,0","8.17","5,0","16.12",",,,0","0.22","5,,,0","",""
"USC00362942","1997-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.8","4,0","14",",0","7",",0","3",",0","0",",0","0",",0","0","4,0","5","4,0","0",",0","14",",0","0",",0","","","19970508","+,4,0","19970531","+,,0","19970531","+,,0","","","19970525",",,0","19970519",",,0","-1.1","4,0,08,+","0",",,0,31,+","0",",,0,31,+","41.4",",,0,25,","29.4",",0,19,","","","","","158.3",",0","","","131.9",",,,0","0",",,,0","12.41","4,0","19.71",",,,0","5.10","4,,,0","",""
"USC00362942","1997-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","77.0","3,0","10",",0","6",",0","3",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","27",",0","4",",0","","","19970603",",3,0","19970630","+,,0","19970630","+,,0","","","19970619",",,0","19970625","+,,0","5.6","3,0,03,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,19,","33.3",",0,25,+","","","","","21.8",",0","","","118.0",",,,0","0",",,,0","20.50","3,0","27.45",",,,0","13.55","3,,,0","",""
"USC00362942","1997-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","110.4","2,0","9",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","8",",0","","","19970719",",2,0","19970731","+,,0","19970731","+,,0","","","19970701",",,0","19970727",",,0","4.4","2,0,19,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,01,","34.4",",0,27,","150.1","2,,,0","2.5","0","2.5",",0","","","38.3",",,,0","0",",,,0","22.16","2,0","29.55",",,,0","14.76","2,,,0","",""
"USC00362942","1997-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","84.1","3,0","10",",0","6",",0","2",",0","0",",0","0",",0","0","3,0","0","3,0","0","1,0","29","1,0","5","1,0","","","19970805",",3,0","19970831","+,,0","19970831","+,,0","","","19970812",",,0","19970810","+,1,0","7.2","3,0,05,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,12,","33.3","1,0,10,+","","","8.2","0","5.7","1,0","","","130.1",",,,0","0",",,,0","21.27","3,0","27.96","1,,,0","14.58","3,,,0","",""
"USC00362942","1997-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","17.7","3,0","15",",0","6",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","25",",0","0",",0","","","19970921","+,3,0","19970930","+,,0","19970930","+,,0","","","19970928",",,0","19970902",",,0","4.4","3,0,21,+","0",",,0,30,+","0",",,0,30,+","35.6",",,0,28,","31.1",",0,02,","78.4","4,,,0","62.6","0","54.4",",0","","","90.1",",,,0","0",",,,0","17.10","3,0","24.16",",,,0","10.04","3,,,0","",""
"USC00362942","1997-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","10.3","2,0","7",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","9","2,0","0",",0","13",",0","0",",0","","","19971023",",2,0","19971031","+,,0","19971031","+,,0","","","19971026",",,0","19971007","+,,0","-3.9","2,0,23,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,26,","29.4",",0,07,+","","","248.4","0","185.8",",0","","","22.9",",,,0","0",",,,0","12.09","2,0","20.04",",,,0","4.14","2,,,0","",""
"USC00362942","1997-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","2,0","20",",0","12",",0","2",",0","0",",0","0",",0","0","1,0","17","1,0","0","1,0","0","1,0","0","1,0","","","19971117",",1,0","19971130","+,,0","19971130","+,,0","","","19971107",",,0","19971103",",1,0","-9.4","1,0,17,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,07,","17.2","1,0,03,","","","642.5","0","394.1","1,0","","","151.8",",,,0","0",",,,0","4.35","2,0","8.97","1,,,0","-0.26","1,,,0","",""
"USC00362942","1997-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","1,0","15",",0","8",",0","0",",0","","","","","0","1,0","26","1,0","2",",0","0",",0","0",",0","","","19971231",",1,0","","","","","","","19971222",",,0","19971216",",,0","-15.6","1,0,31,","","","","","7.6",",,0,22,","13.9",",0,16,","","","1170.0","0","527.5",",0","","","46.6",",,,0","","","0.78","1,0","5.16",",,,0","-3.59","1,,,0","",""
"USC00362942","1998-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","2,0","18",",0","7",",0","1",",0","0","4,0","0",",0","0","2,0","21","2,0","1",",0","0",",0","0",",0","","","19980114","+,2,0","19980131","+,4,0","19980101",",,0","","","19980107",",,0","19980105",",,0","-10.0","2,0,14,+","0","4,,0,31,+","0",",T,0,01,","38.9",",,0,07,","20.0",",0,05,","","","1611.9","0","441.9",",0","","","81.1",",,,0","0",",T,,0","2.93","2,0","7.30",",,,0","-1.44","2,,,0","",""
"USC00362942","1998-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","11",",0","8",",0","0",",0","0",",0","0",",0","0","4,0","13","4,0","0","2,0","0","2,0","0","2,0","","","19980214",",4,0","19980228","+,,0","19980228","+,,0","","","19980204",",,0","19980210",",2,0","-7.8","4,0,14,","0",",,0,28,+","0",",,0,28,+","17.8",",,0,04,","15.6","2,0,10,","","","","","","","","","72.2",",,,0","0",",,,0","4.04","6,0","9.17","2,,,0","-1.08","4,,,0","",""
"USC00362942","1998-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","12.6",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","20",",0","3",",0","6",",0","0",",0","","","19980312","+,,0","19980331","+,,0","19980331","+,,0","","","19980320",",,0","19980331",",,0","-10.0",",0,12,+","0",",,0,31,+","0",",,0,31,+","12.4",",,0,20,","30.6",",0,31,","","","","","389.3",",0","","","41.8",",,,0","0",",,,0","6.18",",0","12.24",",,,0","0.13",",,,0","",""
"USC00362942","1998-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","4,0","12",",0","10",",0","3",",0","0",",0","0",",0","0","4,0","7","4,0","0",",0","10",",0","0",",0","","","19980406",",4,0","19980430","+,,0","19980430","+,,0","","","19980426",",,0","19980413",",,0","-3.9","4,0,06,","0",",,0,30,+","0",",,0,30,+","41.1",",,0,26,","25.6",",0,13,","","","","","216.9",",0","","","167.4",",,,0","0",",,,0","10.29","4,0","18.13",",,,0","2.45","4,,,0","",""
"USC00362942","1998-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","42.6","1,0","14",",0","11",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","3",",0","","","19980521",",1,0","19980531","+,,0","19980531","+,,0","","","19980511",",,0","19980529","+,,0","4.4","1,0,21,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,11,","32.2",",0,29,+","","","","","31.4",",0","","","68.1",",,,0","0",",,,0","18.71","1,0","25.86",",,,0","11.55","1,,,0","",""
"USC00362942","1998-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","87.2","2,0","16",",0","9",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","24","1,0","5","1,0","","","19980608",",1,0","19980630","+,,0","19980630","+,,0","","","19980611",",,0","19980625",",1,0","4.4","1,0,08,","0",",,0,30,+","0",",,0,30,+","18.3",",,0,11,","35.0","1,0,25,","111.2","3,,,0","","","40.0","1,0","","","111.7",",,,0","0",",,,0","20.06","2,0","26.40","1,,,0","13.72","1,,,0","",""
"USC00362942","1998-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","116.9","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","3",",0","","","19980731",",1,0","19980731","+,,0","19980731","+,,0","","","19980707",",,0","19980721","+,,0","8.9","1,0,31,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,07,","32.2",",0,21,+","","","0.0","0","0.0",",0","","","72.3",",,,0","0",",,,0","22.25","1,0","29.75",",,,0","14.75","1,,,0","",""
"USC00362942","1998-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","137.4",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","19980819",",,0","19980831","+,,0","19980831","+,,0","","","19980809",",,0","19980809","+,,0","9.4",",0,19,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,09,","34.4",",0,09,+","151.7","3,,,0","0.8","0","0.8",",0","","","78.2",",,,0","0",",,,0","22.74",",0","30.07",",,,0","15.41",",,,0","",""
"USC00362942","1998-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","66.4","3,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","28",",0","6",",0","","","19980923",",3,0","19980930","+,,0","19980930","+,,0","","","19980920",",,0","19980914",",,0","3.9","3,0,23,","0",",,0,30,+","0",",,0,30,+","31.0",",,0,20,","35.0",",0,14,","107.8","2,,,0","35.6","0","34.8",",0","","","70.3",",,,0","0",",,,0","19.58","3,0","28.04",",,,0","11.12","3,,,0","",""
"USC00362942","1998-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","2.5","3,0","8",",0","4",",0","0",",0","","","0",",0","0","3,0","3","3,0","0",",0","12",",0","0",",0","","","19981024",",3,0","","","19981031","+,,0","","","19981007",",,0","19981018",",,0","-1.1","3,0,24,","","","0",",,0,31,+","21.6",",,0,07,","26.7",",0,18,","","","231.3","0","195.7",",0","","","53.7",",,,0","0",",,,0","11.70","3,0","19.04",",,,0","4.37","3,,,0","",""
"USC00362942","1998-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","2,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","20","2,0","0",",0","1",",0","0",",0","","","19981121",",2,0","19981130","+,,0","19981130","+,,0","","","19981109",",,0","19981130",",,0","-5.6","2,0,21,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,09,","21.1",",0,30,","","","566.6","0","335.3",",0","","","43.2",",,,0","0",",,,0","6.37","2,0","13.30",",,,0","-0.56","2,,,0","",""
"USC00362942","1998-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","1.4","3,0","10",",0","2",",0","1",",0","0",",0","0","1,0","0","3,0","22","3,0","5",",0","2",",0","0",",0","","","19981226","+,3,0","19981231","+,,0","19981231","+,1,0","","","19981221",",,0","19981206",",,0","-13.9","3,0,26,+","0",",,0,31,+","0","1,,0,31,+","32.0",",,0,21,","23.9",",0,06,","","","1013.0","0","446.4",",0","","","42.9",",,,0","0","1,,,0","2.46","3,0","8.49",",,,0","-3.57","3,,,0","",""
"USC00362942","1999-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","2,0","17",",0","12",",0","1",",0","","","0","3,0","1","2,0","22","2,0","8",",0","0",",0","0",",0","","","19990105",",2,0","","","19990131","+,3,0","","","19990102",",,0","19990123",",,0","-19.4","2,0,05,","","","0","3,,0,31,+","31.8",",,0,02,","20.0",",0,23,","","","1560.9","0","547.9",",0","","","142.7",",,,0","0","3,,,0","-0.71","2,0","4.77",",,,0","-6.20","2,,,0","",""
"USC00362942","1999-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","3,0","16",",0","6",",0","0",",0","0",",0","0","2,0","0","3,0","24","3,0","1",",0","1",",0","0",",0","","","19990221",",3,0","19990228","+,,0","19990228","+,2,0","","","19990201",",,0","19990211",",,0","-13.3","3,0,21,","0",",,0,28,+","0","2,,0,28,+","18.3",",,0,01,","23.3",",0,11,","","","1986.4","0","425.5",",0","","","75.6",",,,0","0","2,,,0","1.52","3,0","7.90",",,,0","-4.86","3,,,0","",""
"USC00362942","1999-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","3,0","10",",0","4",",0","0",",0","0",",0","0","1,0","0","3,0","25","3,0","3",",0","2",",0","0",",0","","","19990307",",3,0","19990331","+,,0","19990331","+,1,0","","","19990303",",,0","19990331",",,0","-16.7","3,0,07,","0",",,0,31,+","0","1,,0,31,+","24.4",",,0,03,","25.0",",0,31,","","","2448.3","0","461.9",",0","","","56.0",",,,0","0","1,,,0","1.87","3,0","8.85",",,,0","-5.12","3,,,0","",""
"USC00362942","1999-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","1.1","0","1.1","4,0","14",",0","9",",0","1",",0","0",",0","0",",0","0","4,0","5","4,0","0",",0","12",",0","0",",0","","","19990412",",4,0","19990430","+,,0","19990430","+,,0","","","19990409",",,0","19990422",",,0","-3.3","4,0,12,","0",",,0,30,+","0",",,0,30,+","40.9",",,0,09,","29.4",",0,22,","","","2641.9","0","193.6",",0","","","106.6",",,,0","0",",,,0","11.09","4,0","19.13",",,,0","3.05","4,,,0","",""
"USC00362942","1999-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","20.6","0","19.5","2,0","8",",0","8",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","24","1,0","0","1,0","","","19990501",",2,0","19990531","+,,0","19990531","+,,0","","","19990518",",,0","19990530",",1,0","2.8","2,0,01,","0",",,0,31,+","0",",,0,31,+","48.3",",,0,18,","31.7","1,0,30,","145.0","3,,,0","2711.4","0","69.5","1,0","","","129.8",",,,0","0",",,,0","16.71","2,0","25.09","1,,,0","8.33","2,,,0","",""
"USC00362942","1999-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","117.6","0","97.0","4,0","8",",0","3",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","29",",0","13",",0","","","19990604",",4,0","19990630","+,,0","19990630","+,,0","","","19990628",",,0","19990627","+,,0","6.1","4,0,04,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,28,","34.4",",0,27,+","","","2731.8","0","20.4",",0","","","54.0",",,,0","0",",,,0","21.37","4,0","29.13",",,,0","13.60","4,,,0","",""
"USC00362942","1999-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","280.4","0","162.8","5,0","6",",0","6",",0","2",",0","0",",0","0",",0","0","5,0","0","5,0","0","1,0","30","1,0","21","1,0","","","19990711","+,5,0","19990731","+,,0","19990731","+,,0","","","19990724",",,0","19990731",",1,0","10.0","5,0,11,+","0",",,0,31,+","0",",,0,31,+","40.6",",,0,24,","37.8","1,0,31,","167.9","5,,,0","0.0","0","0.0","1,0","","","113.2",",,,0","0",",,,0","24.72","5,0","32.62","1,,,0","16.82","5,,,0","",""
"USC00362942","1999-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","367.6","0","87.2","5,0","10",",0","8",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0",",0","31",",0","5",",0","","","19990830",",5,0","19990831","+,,0","19990831","+,,0","","","19990813",",,0","19990825",",,0","7.2","5,0,30,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,13,","36.1",",0,25,","136.1","1,,,0","2.2","0","2.2",",0","","","80.6",",,,0","0",",,,0","21.61","5,0","29.34",",,,0","13.89","5,,,0","",""
"USC00362942","1999-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","407.4","0","39.8","4,0","11",",0","6",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","26",",0","3",",0","","","19990922",",4,0","19990930","+,,0","19990930","+,,0","","","19990929",",,0","19990902",",,0","2.2","4,0,22,","0",",,0,30,+","0",",,0,30,+","51.3",",,0,29,","34.4",",0,02,","87.3","4,,,0","48.8","0","46.6",",0","","","95.1",",,,0","0",",,,0","18.32","4,0","26.91",",,,0","9.72","4,,,0","",""
"USC00362942","1999-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","407.4","0","0.0","2,0","9",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","10","1,0","0","1,0","15","1,0","0","1,0","","","19991027",",1,0","19991031","+,,0","19991031","+,1,0","","","19991013",",,0","19991016","+,1,0","-3.3","1,0,27,","0",",,0,31,+","0","1,,0,31,+","15.2",",,0,13,","26.7","1,0,16,+","","","253.5","0","204.7","1,0","","","38.4",",,,0","0","1,,,0","11.48","2,0","20.15","1,,,0","2.80","1,,,0","",""
"USC00362942","1999-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","407.4","0","0.0","1,0","7",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","15","1,0","0",",0","6",",0","0",",0","","","19991130",",1,0","19991130","+,,0","19991130","+,,0","","","19991102",",,0","19991109","+,,0","-11.1","1,0,30,","0",",,0,30,+","0",",,0,30,+","46.0",",,0,02,","24.4",",0,09,+","","","584.7","0","331.2",",0","","","100.4",",,,0","0",",,,0","6.99","1,0","14.12",",,,0","-0.13","1,,,0","",""
"USC00362942","1999-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","407.4","0","0.0","2,0","12",",0","5",",0","1",",0","0",",0","0","1,0","0","1,0","25","1,0","8","1,0","0","1,0","0","1,0","","","19991225","+,1,0","19991231","+,,0","19991231","+,1,0","","","19991214",",,0","19991205",",1,0","-15.0","1,0,25,+","0",",,0,31,+","0","1,,0,31,+","27.2",",,0,14,","20.6","1,0,05,","","","1106.7","0","522.0","1,0","","","62.8",",,,0","0","1,,,0","0.33","2,0","6.31","1,,,0","-5.64","1,,,0","",""
"USC00362942","2000-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","5,0","14","1,0","7","1,0","0","1,0","14",",0","5",",0","1","5,0","24","5,0","14",",0","0",",0","0",",0","","","20000121",",5,0","20000131","+,,0","20000130","+,,0","","","20000103",",1,0","20000102",",,0","-20.6","5,0,21,","178",",,0,31,+","76",",,0,30,+","15.2","1,,0,03,","18.3",",0,02,","","","1670.1","0","563.4",",0","","","47.0","1,,,0","235",",,,0","-3.21","5,0","3.44",",,,0","-9.86","5,,,0","",""
