"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00116344","2020-11","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","543.5","7","2.0",",7","8",",7","5",",7","1",",7","0",",7","0",",7","0",",7","16",",7","0",",7","8",",7","0",",7","10","","20201103","+,,7","20201130","+,,7","20201130","+,,7","","","20201115",",,7","20201110","+,,7","-6.7",",7,03,+","0",",,7,30,+","0",",,7,30,+","26.4",",,7,15,","25.6",",7,10,+","0.0",",,,7","588.5","7","  12.8",",,,7,3,2","  12.2",",,,7,5,2","323.2",",7","  15.6",",,,7,3,2","  13.9",",,,7,5,2","   4.4",",,,7,3,2","   1.7",",,,7,5,2","   6.1",",,,7,3,2","   4.4",",,,7,5,2","   7.3",",,,7,3,2","   6.1",",,,7,5,2","   9.6",",,,7,3,2","   7.7",",,,7,5,2","61.2",",,,7","0",",,,7","7.63",",7","14.30",",,,7","0.96",",,,7","270",",7","22.8",",7"
"USC00116344","2020-12","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","543.5","7","0.0",",7","9",",7","4",",7","0",",7","1",",7","0",",7","0",",7","28",",7","5",",7","0",",7","0",",7","23","","20201226",",,7","20201216",",,7","20201216",",,7","","","20201212",",,7","20201212","+,,7","-14.4",",7,26,","25",",,7,16,","20",",,7,16,","19.1",",,7,12,","15.6",",7,12,+","0.0",",,,7","1147.1","7","   5.0",",,,7,3,2","   3.9",",,,7,5,2","558.6",",7","   8.3",",,,7,3,2","   5.6",",,,7,5,2","   0.0",",,,7,3,2","  -1.7",",,,7,5,2","   0.0",",,,7,3,2","  -1.7",",,,7,5,2","   1.7",",,,7,3,2","   0.5",",,,7,5,2","   3.3",",,,7,3,2","   1.7",",,,7,5,2","35.8",",,,7","48",",,,7","0.31",",7","5.37",",,,7","-4.75",",,,7","180",",7","22.4",",7"
"USC00116344","2021-01","40.1101","-87.9567","205.7","OGDEN, IL US","3.4",",7","0.0","7","0.0",",7","8",",7","5",",7","0",",7","4",",7","1",",7","0",",7","31",",7","8",",7","0",",7","0",",7","22","","20210124","+,,7","20210103",",,7","20210103",",,7","","","20210102",",,7","20210122",",,7","-13.9",",7,24,+","76",",,7,03,","79",",,7,03,","21.8",",,7,02,","8.9",",7,22,","0.0",",,,7","1770.0","7","   1.7",",,,7,3,2","  -0.6",",,,7,5,2","622.9",",7","   2.8",",,,7,3,2","   0.0",",,,7,5,2","  -0.6",",,,7,3,2","  -3.3",",,,7,5,2","   0.0",",,,7,3,2","  -2.8",",,,7,5,2","   0.6",",,,7,3,2","  -1.6",",,,7,5,2","   1.3",",,,7,3,2","  -1.1",",,,7,5,2","54.6",",,,7","154",",,,7","-1.76",",7","1.61",",,,7","-5.13",",,,7","315",",7","17.9",",7"
"USC00116344","2021-02","40.1101","-87.9567","205.7","OGDEN, IL US","4.3",",7","0.0","7","0.0",",7","12",",7","4",",7","0",",7","22",",7","6",",7","8",",7","26",",7","18",",7","0",",7","0",",7","21","","20210218","+,,7","20210216",",,7","20210216",",,7","","","20210228",",,7","20210228",",,7","-23.9",",7,18,+","254",",,7,16,","178",",,7,16,","18.0",",,7,28,","13.3",",7,28,","0.0",",,,7","2470.5","7","   0.0",",,,7,3,2","  -2.8",",,,7,5,2","700.5",",7","   1.1",",,,7,3,2","  -2.8",",,,7,5,2","  -2.2",",,,7,3,2","  -6.1",",,,7,5,2","  -1.7",",,,7,3,2","  -5.6",",,,7,5,2","  -0.9",",,,7,3,2","  -4.2",",,,7,5,2","  -0.4",",,,7,3,2","  -3.8",",,,7,5,2","44.2",",,,7","397",",,,7","-6.68",",7","-1.96",",,,7","-11.40",",,,7","270",",7","19.2",",7"
"USC00116344","2021-03","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","0.0","7","0.0",",7","12",",7","8",",7","1",",7","0",",7","0",",7","0",",7","14",",7","0",",7","3",",7","0",",7","18","","20210303","+,,7","20210331","+,,7","20210331","+,,7","","","20210319",",,7","20210328",",,7","-6.7",",7,03,+","0",",,7,31,+","0",",,7,31,+","31.2",",,7,19,","25.0",",7,28,","0.0",",,,7","2814.0","7","   8.9",",,,7,3,2","   5.0",",,,7,5,2","343.5",",7","  12.2",",,,7,3,2","   6.7",",,,7,5,2","   0.0",",,,7,3,2","  -3.9",",,,7,5,2","   2.2",",,,7,3,2","  -3.9",",,,7,5,2","   4.4",",,,7,3,2","   1.0",",,,7,5,2","   7.2",",,,7,3,2","   2.7",",,,7,5,2","112.8",",,,7","0",",,,7","7.25",",7","13.85",",,,7","0.66",",,,7","45",",7","21.0",",7"
"USC00116344","2021-04","40.1101","-87.9567","205.7","OGDEN, IL US","3.1",",7","8.9","7","8.9",",7","7",",7","5",",7","1",",7","0",",7","1",",7","0",",7","7",",7","0",",7","9",",7","0",",7","8","","20210403",",,7","20210421",",,7","20210421",",,7","","","20210429",",,7","20210428",",,7","-7.2",",7,03,","0",",T,7,21,","30",",,7,21,","25.4",",,7,29,","30.6",",7,28,","70.0",",,,7","3040.9","7","  15.0",",,,7,3,2","  10.0",",,,7,5,2","226.9",",7","  16.7",",,,7,3,2","  11.1","1,,,7,5,2","   2.8",",,,7,3,2","   0.6",",,,7,5,2","   6.7",",,,7,3,2","   2.8","1,,,7,5,2","   8.8",",,,7,3,2","   5.5",",,,7,5,2","  12.8",",,,7,3,2","   7.5","1,,,7,5,2","60.7",",,,7","30",",,,7","11.07",",7","18.13",",,,7","4.00",",,,7","180",",7","20.1",",7"
"USC00116344","2021-05","40.1101","-87.9567","205.7","OGDEN, IL US","2.3",",7","55.0","7","46.1",",7","15",",7","13",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","17",",7","2",",7","17","","20210509",",,7","20210531","+,,7","20210531","+,,7","","","20210510",",,7","20210526","+,,7","0.0",",7,09,","0",",,7,31,+","0",",,7,31,+","20.8",",,7,10,","32.2",",7,26,+","78.5",",,,7","3162.7","7","  19.4",",,,7,3,2","  15.0","1,,,7,5,2","121.8",",7","  26.7",",,,7,3,2","  17.2",",,,7,5,2","   8.3",",,,7,3,2","   5.0","1,,,7,5,2","  11.1",",,,7,3,2","   7.8",",,,7,5,2","  13.5",",,,7,3,2","   9.6","1,,,7,5,2","  18.3",",,,7,3,2","  12.1",",,,7,5,2","96.6",",,,7","0",",,,7","15.89",",7","22.52",",,,7","9.26",",,,7","225",",7","17.4",",7"
"USC00116344","2021-06","40.1101","-87.9567","205.7","OGDEN, IL US","1.8",",7","209.1","7","154.1",",7","15",",7","12",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","10",",7","22","","20210623",",,7","20210630","+,,7","20210630","+,,7","","","20210619",",,7","20210613",",,7","9.4",",7,23,","0",",,7,30,+","0",",,7,30,+","88.4",",,7,19,","36.1",",7,13,","87.6",",,,7","3167.2","7","  23.9",",,,7,3,2","  18.3",",,,7,5,2","4.5",",7","  28.9",",,,7,3,2","  20.6",",,,7,5,2","  15.6",",,,7,3,2","  11.1",",,,7,5,2","  19.4",",,,7,3,2","  12.8",",,,7,5,2","  20.2",",,,7,3,2","  15.2",",,,7,5,2","  25.4",",,,7,3,2","  17.5",",,,7,5,2","277.3",",,,7","0",",,,7","23.32",",7","29.66",",,,7","16.98",",,,7","22",",7","22.4",",7"
"USC00116344","2021-07","40.1101","-87.9567","205.7","OGDEN, IL US","1.7",",7","370.6","7","161.5",",7","10",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","28","","20210704","+,,7","20210731","+,,7","20210731","+,,7","","","20210716",",,7","20210727","+,,7","12.8",",7,04,+","0",",,7,31,+","0",",,7,31,+","21.6",",,7,16,","32.2",",7,27,+","67.6",",,,7","0.0","7","  23.9",",,,7,3,2","  18.9",",,,7,5,2","0.0",",7","  30.0",",,,7,3,2","  20.6",",,,7,5,2","  19.4",",,,7,3,2","  15.0",",,,7,5,2","  24.4",",,,7,3,2","  17.2",",,,7,5,2","  22.4",",,,7,3,2","  17.1",",,,7,5,2","  27.4",",,,7,3,2","  19.0",",,,7,5,2","64.8",",,,7","0",",,,7","23.54",",7","29.09",",,,7","17.99",",,,7","270",",7","13.9",",7"
"USC00116344","2021-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.5",",7","545.5","7","174.9",",7","9",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","8",",7","27","","20210803","+,,7","20210831","+,,7","20210831","+,,7","1","","20210813",",,7","20210826",",,7","12.8",",7,03,+","0",",,7,31,+","0",",,7,31,+","28.2",",,7,13,","34.4",",7,26,","76.5",",,,7","0.0","7","  24.4",",,,7,3,2","  17.8",",,,7,5,2","0.0",",7","  30.6",",,,7,3,2","  19.4",",,,7,5,2","  19.4",",,,7,3,2","  14.4",",,,7,5,2","  23.9",",,,7,3,2","  16.7",",,,7,5,2","  22.2",",,,7,3,2","  16.0",",,,7,5,2","  27.8",",,,7,3,2","  18.0",",,,7,5,2","52.2",",,,7","0",",,,7","23.97",",7","30.05",",,,7","17.90",",,,7","157",",7","18.3",",7"
"USC00116344","2021-09","40.1101","-87.9567","205.7","OGDEN, IL US","2.5",",7","638.9","7","93.4",",7","9",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","5",",7","14","","20210925",",,7","20210930","+,,7","20210930","+,,7","1","","20210908",",,7","20210928",",,7","6.7",",7,25,","0",",,7,30,+","0",",,7,30,+","27.9",",,7,08,","33.9",",7,28,","74.2",",,,7","16.1","7","  22.8",",,,7,3,2","  16.7",",,,7,5,2","16.1",",7","  28.3",",,,7,3,2","  18.3",",,,7,5,2","  14.4",",,,7,3,2","   8.9",",,,7,5,2","  18.9",",,,7,3,2","  10.6",",,,7,5,2","  18.9",",,,7,3,2","  12.7",",,,7,5,2","  24.0",",,,7,3,2","  14.7",",,,7,5,2","71.7",",,,7","0",",,,7","20.91",",7","28.04",",,,7","13.78",",,,7","315",",7","18.8",",7"
"USC00116344","2021-10","40.1101","-87.9567","205.7","OGDEN, IL US","2.2",",7","677.9","7","39.0",",7","18",",7","12",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","26","","20211028",",,7","20211031","+,,7","20211031","+,,7","1","","20211025",",,7","20211001",",,7","2.2",",7,28,","0",",,7,31,+","0",",,7,31,+","55.4",",,7,25,","31.7",",7,01,","28.2","2,,,7","132.2","7","  19.4",",,,7,3,2","  12.2",",,,7,5,2","116.1",",7","  24.4",",,,7,3,2","  13.9",",,,7,5,2","  10.0",",,,7,3,2","   3.3",",,,7,5,2","  12.2",",,,7,3,2","   4.4",",,,7,5,2","  15.2",",,,7,3,2","   8.4",",,,7,5,2","  18.4",",,,7,3,2","   9.6",",,,7,5,2","162.0",",,,7","0",",,,7","15.85",",7","20.93",",,,7","10.76",",,,7","360",",7","17.0",",7"
"USC00116344","2021-11","40.1101","-87.9567","205.7","OGDEN, IL US","3.4",",7","677.9","7","0.0",",7","9",",7","5",",7","0",",7","0",",7","0",",7","0",",7","20",",7","1",",7","0",",7","0",",7","19","","20211127","+,,7","20211130","+,,7","20211115",",,7","","","20211112",",,7","20211109",",,7","-7.8",",7,27,+","0",",,7,30,+","5",",,7,15,","10.2",",,7,12,","20.6",",7,09,","0.0",",,,7","567.1","7","   8.9",",,,7,3,2","   9.4",",,,7,5,2","434.9",",7","  12.2",",,,7,3,2","  11.1",",,,7,5,2","   1.7",",,,7,3,2","   2.8",",,,7,5,2","   3.3",",,,7,3,2","   3.9",",,,7,5,2","   5.3",",,,7,3,2","   6.2",",,,7,5,2","   7.9",",,,7,3,2","   7.8",",,,7,5,2","33.7",",,,7","8",",,,7","3.84",",7","9.60",",,,7","-1.93",",,,7","180",",7","17.4",",7"
"USC00116344","2021-12","40.1101","-87.9567","205.7","OGDEN, IL US","3.9",",7","677.9","7","0.0",",7","13",",7","6",",7","0",",7","0",",7","0",",7","0",",7","20",",7","1",",7","0",",7","0",",7","19","","20211208","+,,7","20211231","+,,7","20211229",",,7","","","20211211",",,7","20211216",",,7","-9.4",",7,08,+","0",",,7,31,+","0",",T,7,29,","18.0",",,7,11,","17.2",",7,16,","0.0",",,,7","1012.0","7","   6.7",",,,7,3,2","   6.7",",,,7,5,2","444.9",",7","  10.6",",,,7,3,2","  11.1",",,,7,5,2","   0.0",",,,7,3,2","   1.7",",,,7,5,2","   0.6",",,,7,3,2","   1.7",",,,7,5,2","   3.0",",,,7,3,2","   4.1",",,,7,5,2","   5.9",",,,7,3,2","   6.0",",,,7,5,2","56.7",",,,7","0",",T,,7","3.98",",7","9.02",",,,7","-1.06",",,,7","270",",7","22.8",",7"
"USC00116344","2022-01","40.1101","-87.9567","205.7","OGDEN, IL US","3.9",",7","0.0","7","0.0",",7","5",",7","2",",7","0",",7","0",",7","0",",7","5",",7","30",",7","16",",7","0",",7","0",",7","15","","20220127",",,7","20220129","+,,7","20220129",",,7","","","20220102",",,7","20220101",",,7","-20.0",",7,27,","0",",T,7,29,+","15",",,7,29,","8.1",",,7,02,","11.1",",7,01,","0.0",",,,7","1753.5","7","   5.6",",,,7,3,2","   6.1",",,,7,5,2","741.5",",7","   7.8",",,,7,3,2","   7.2",",,,7,5,2","  -4.4",",,,7,3,2","  -2.2",",,,7,5,2","  -2.2",",,,7,3,2","  -1.7",",,,7,5,2","  -1.5",",,,7,3,2","  -0.3",",,,7,5,2","  -0.1",",,,7,3,2","   0.5",",,,7,5,2","13.0",",,,7","51",",,,7","-5.59",",7","-0.08",",,,7","-11.09",",,,7","279",",7","17.4",",7"
"USC00116344","2022-02","40.1101","-87.9567","205.7","OGDEN, IL US","4.2",",7","0.0","7","0.0",",7","12",",7","9",",7","0",",7","20",",7","5",",7","2",",7","26",",7","13",",7","0",",7","0",",7","16","","20220206",",,7","20220204",",,7","20220203",",,7","","","20220202",",,7","20220223",",,7","-19.4",",7,06,","229",",,7,04,","178",",,7,03,","22.9",",,7,02,","14.4",",7,23,","0.0",",,,7","2370.8","7","   0.0",",,,7,3,2","   0.0",",,,7,5,2","617.3",",7","   2.2",",,,7,3,2","   0.0",",,,7,5,2","  -2.8",",,,7,3,2","  -2.2",",,,7,5,2","  -1.1",",,,7,3,2","  -1.1",",,,7,5,2","  -0.9",",,,7,3,2","  -0.9",",,,7,5,2","  -0.4",",,,7,3,2","  -0.4",",,,7,5,2","99.6",",,,7","401",",,,7","-3.71",",7","1.72",",,,7","-9.15",",,,7","180",",7","18.3",",7"
"USC00116344","2022-03","40.1101","-87.9567","205.7","OGDEN, IL US","4.0",",7","0.0","7","0.0",",7","13",",7","9",",7","2",",7","1",",7","1",",7","0",",7","18",",7","2",",7","4",",7","0",",7","13","","20220313","+,,7","20220311",",,7","20220311",",,7","","","20220331",",,7","20220322","+,,7","-12.2",",7,13,+","51",",,7,11,","43",",,7,11,","50.0",",,7,31,","23.9",",7,22,+","0.0",",,,7","2763.4","7","   8.9",",,,7,3,2","   9.4",",,,7,5,2","392.6",",7","  11.7",",,,7,3,2","  11.7",",,,7,5,2","  -0.6",",,,7,3,2","   0.0",",,,7,5,2","   0.6",",,,7,3,2","   0.0",",,,7,5,2","   3.4",",,,7,3,2","   4.2",",,,7,5,2","   6.6",",,,7,3,2","   6.8",",,,7,5,2","135.3",",,,7","58",",,,7","5.67",",7","11.87",",,,7","-0.54",",,,7","180",",7","18.8",",7"
"USC00116344","2022-04","40.1101","-87.9567","205.7","OGDEN, IL US","4.0",",7","4.7","7","4.7",",7","16",",7","9",",7","0",",7","0",",7","0",",7","0",",7","11",",7","0",",7","5",",7","0",",7","17","","20220420","+,,7","20220409",",,7","20220409","+,,7","","","20220425",",,7","20220424",",,7","-1.1",",7,20,+","0",",T,7,09,","5",",,7,09,+","20.3",",,7,25,","29.4",",7,24,","28.4",",,,7","3037.6","7","  14.4",",,,7,3,2","  15.0","1,,,7,5,2","274.2",",7","  18.9",",,,7,3,2","  19.4","1,,,7,5,2","   3.3",",,,7,3,2","   4.4","1,,,7,5,2","   6.1",",,,7,3,2","   6.7","1,,,7,5,2","   7.3",",,,7,3,2","   8.8","1,,,7,5,2","  11.3",",,,7,3,2","  11.7","1,,,7,5,2","78.7",",,,7","10",",,,7","9.35",",7","15.54",",,,7","3.16",",,,7","225",",7","18.8",",7"
"USC00116344","2022-05","40.1101","-87.9567","205.7","OGDEN, IL US","3.2",",7","70.3","7","65.6",",7","15",",7","11",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","7",",7","21","","20220503",",,7","20220531","+,,7","20220531","+,,7","","","20220522",",,7","20220512",",,7","3.3",",7,03,","0",",,7,31,+","0",",,7,31,+","20.1",",,7,22,","34.4",",7,12,","89.3",",,,7","3104.3","7","  18.9",",,,7,3,2","  19.4",",,,7,5,2","66.7",",7","  27.2",",,,7,3,2","  23.3",",,,7,5,2","  10.0",",,,7,3,2","  11.7",",,,7,5,2","  13.3",",,,7,3,2","  13.9",",,,7,5,2","  14.8",",,,7,3,2","  16.1",",,,7,5,2","  20.8",",,,7,3,2","  19.1",",,,7,5,2","91.6",",,,7","0",",,,7","18.30",",7","24.93",",,,7","11.67",",,,7","180",",7","21.0",",7"
"USC00116344","2022-06","40.1101","-87.9567","205.7","OGDEN, IL US","1.7",",7","213.6","7","143.3",",7","7",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","12",",7","12","","20220620",",,7","20220630","+,,7","20220630","+,,7","","","20220613",",,7","20220615",",,7","10.0",",7,20,","0",",,7,30,+","0",",,7,30,+","20.3",",,7,13,","37.8",",7,15,","111.9",",,,7","3104.9","7","  23.9",",,,7,3,2","  23.9",",,,7,5,2","0.6",",7","  28.9",",,,7,3,2","  27.8",",,,7,5,2","  16.7",",,,7,3,2","  17.8",",,,7,5,2","  20.0",",,,7,3,2","  20.0",",,,7,5,2","  19.5",",,,7,3,2","  20.4",",,,7,5,2","  24.6",",,,7,3,2","  23.5",",,,7,5,2","42.7",",,,7","0",",,,7","23.09",",7","30.59",",,,7","15.59",",,,7","180",",7","13.4",",7"
"USC00116344","2022-07","40.1101","-87.9567","205.7","OGDEN, IL US","1.8",",7","389.0","7","175.4",",7","9",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","11",",7","23","","20220731",",,7","20220731","+,,7","20220731","+,,7","","","20220709",",,7","20220706",",,7","13.3",",7,31,","0",",,7,31,+","0",",,7,31,+","10.7",",,7,09,","37.8",",7,06,","91.2",",,,7","0.0","7","  24.4",",,,7,3,2","  25.0",",,,7,5,2","0.0",",7","  29.4",",,,7,3,2","  27.8",",,,7,5,2","  20.0",",,,7,3,2","  20.6",",,,7,5,2","  23.3",",,,7,3,2","  23.3",",,,7,5,2","  22.0",",,,7,3,2","  23.0",",,,7,5,2","  26.5",",,,7,3,2","  25.8",",,,7,5,2","37.4",",,,7","0",",,,7","23.99",",7","30.42",",,,7","17.56",",,,7","270",",7","13.4",",7"
"USC00116344","2022-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.5",",7","525.5","7","136.5",",7","12",",7","9",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","6",",7","23","","20220825","+,,7","20220831","+,,7","20220831","+,,7","","","20220830",",,7","20220808","+,,7","13.3",",7,25,+","0",",,7,31,+","0",",,7,31,+","91.7",",,7,30,","33.3",",7,08,+","57.6",",,,7","0.0","7","  24.4",",,,7,3,2","  25.6",",,,7,5,2","0.0",",7","  29.4",",,,7,3,2","  27.8",",,,7,5,2","  19.4",",,,7,3,2","  21.1",",,,7,5,2","  23.3",",,,7,3,2","  22.8",",,,7,5,2","  21.0",",,,7,3,2","  22.3",",,,7,5,2","  26.7",",,,7,3,2","  24.8",",,,7,5,2","231.2",",,,7","0",",,,7","22.74",",7","28.90",",,,7","16.57",",,,7","360",",7","13.4",",7"
"USC00116344","2022-09","40.1101","-87.9567","205.7","OGDEN, IL US","1.8",",7","598.6","7","73.1",",7","8",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","2",",7","17","","20220930","+,,7","20220930","+,,7","20220930","+,,7","","","20220919",",,7","20220921",",,7","3.3",",7,30,+","0",",,7,30,+","0",",,7,30,+","26.4",",,7,19,","35.0",",7,21,","49.9",",,,7","47.0","7","  21.7",",,,7,3,2","  22.8",",,,7,5,2","47.0",",7","  29.4",",,,7,3,2","  23.9",",,,7,5,2","  10.6",",,,7,3,2","  13.9",",,,7,5,2","  16.7",",,,7,3,2","  15.6",",,,7,5,2","  17.6",",,,7,3,2","  19.7",",,,7,5,2","  24.9",",,,7,3,2","  21.6",",,,7,5,2","49.4",",,,7","0",",,,7","19.20",",7","25.93",",,,7","12.47",",,,7","270",",7","13.4",",7"
"USC00116344","2022-10","40.1101","-87.9567","205.7","OGDEN, IL US","2.9",",7","601.7","7","3.1",",7","8",",7","5",",7","1",",7","0",",7","0",",7","0",",7","5",",7","0",",7","14",",7","0",",7","5","","20221020",",,7","20221031","+,,7","20221031","+,,7","","","20221026",",,7","20221023","+,,7","-3.3",",7,20,","0",",,7,31,+","0",",,7,31,+","28.4",",,7,26,","26.1",",7,23,+","0.0",",,,7","257.6","7","  14.4",",,,7,3,2","  15.0",",,,7,5,2","210.6",",7","  21.7",",,,7,3,2","  16.7",",,,7,5,2","   5.6",",,,7,3,2","   7.8",",,,7,5,2","   9.4",",,,7,3,2","   9.4",",,,7,5,2","  10.3",",,,7,3,2","  11.8",",,,7,5,2","  15.5",",,,7,3,2","  13.7",",,,7,5,2","53.3",",,,7","0",",,,7","11.64",",7","19.15",",,,7","4.13",",,,7","180",",7","17.0",",7"
"USC00116344","2022-11","40.1101","-87.9567","205.7","OGDEN, IL US","3.6",",7","602.5","7","0.8",",7","7",",7","3",",7","0",",7","0",",7","1",",7","0",",7","16",",7","1",",7","6",",7","0",",7","14","","20221121",",,7","20221118","+,,7","20221116",",,7","","","20221127",",,7","20221110","+,,7","-12.8",",7,21,","0",",T,7,18,+","30",",,7,16,","23.6",",,7,27,","25.0",",7,10,+","0.0",",,,7","635.9","7","  12.2",",,,7,3,2","  12.8",",,,7,5,2","378.3",",7","  15.0",",,,7,3,2","  14.4",",,,7,5,2","  -0.6",",,,7,3,2","   2.2",",,,7,5,2","   1.1",",,,7,3,2","   2.8",",,,7,5,2","   5.7",",,,7,3,2","   7.5",",,,7,5,2","   8.6",",,,7,3,2","   8.7",",,,7,5,2","51.7",",,,7","54",",,,7","5.75",",7","11.85",",,,7","-0.35",",,,7","180",",7","24.1",",7"
"USC00116344","2022-12","40.1101","-87.9567","205.7","OGDEN, IL US","4.1",",7","602.5","7","0.0","1,7","11",",7","4",",7","1",",7","6",",7","1",",7","3","1,7","22","1,7","10",",7","0",",7","0",",7","15","","20221223",",1,7","20221228","+,,7","20221223",",,7","","","20221215",",,7","20221230",",,7","-23.3","1,7,23,","25",",,7,28,+","46",",,7,23,","29.2",",,7,15,","13.3",",7,30,","0.0",",,,7","1232.0","7","   5.6",",,,7,3,2","   6.1",",,,7,5,2","596.1",",7","   7.2",",,,7,3,2","   7.2",",,,7,5,2","  -1.1",",,,7,3,2","  -0.6",",,,7,5,2","  -1.1",",,,7,3,2","   0.0",",,,7,5,2","   1.6",",,,7,3,2","   2.9",",,,7,5,2","   3.3",",,,7,3,2","   3.9",",,,7,5,2","53.9",",,,7","65",",,,7","-1.49","1,7","2.59",",,,7","-5.56","1,,,7","292",",7","20.1",",7"
"USC00116344","2023-01","40.1101","-87.9567","205.7","OGDEN, IL US","3.6",",7","0.0","7","0.0",",7","13",",7","3",",7","0",",7","3",",7","1",",7","0",",7","23",",7","5",",7","0",",7","0",",7","22","","20230131",",,7","20230127","+,,7","20230126",",,7","","","20230119",",,7","20230104",",,7","-14.4",",7,31,","25",",,7,27,+","74",",,7,26,","17.3",",,7,19,","16.1",",7,04,","0.0",",,,7","1760.0","7","   7.2","1,,,7,3,2","   8.3",",,,7,5,2","528.0",",7","  10.0","1,,,7,3,2","   9.4",",,,7,5,2","  -0.6","1,,,7,3,2","   0.6",",,,7,5,2","   1.1","1,,,7,3,2","   1.7",",,,7,5,2","   2.4","1,,,7,3,2","   3.1",",,,7,5,2","   4.2","1,,,7,3,2","   4.2",",,,7,5,2","45.1",",,,7","160",",,,7","1.30",",7","4.74",",,,7","-2.13",",,,7","270",",7","17.0",",7"
"USC00116344","2023-02","40.1101","-87.9567","205.7","OGDEN, IL US","4.2",",7","0.0","7","0.0",",7","9",",7","7",",7","1",",7","0",",7","0",",7","0",",7","23",",7","4",",7","0",",7","0",",7","14","","20230202","+,,7","20230201",",,7","20230218",",,7","","","20230223",",,7","20230228",",,7","-15.6",",7,02,+","0",",T,7,01,","5",",,7,18,","35.3",",,7,23,","17.2",",7,28,","0.0",",,,7","2228.0","7","   5.6",",,,7,3,2","   5.6",",,,7,5,2","468.0",",7","   7.8",",,,7,3,2","   7.8",",,,7,5,2","  -2.2",",,,7,3,2","  -0.6",",,,7,5,2","  -1.1",",,,7,3,2","   0.0",",,,7,5,2","   1.3",",,,7,3,2","   1.8",",,,7,5,2","   3.3",",,,7,3,2","   3.3",",,,7,5,2","77.3",",,,7","5",",,,7","1.62",",7","8.06",",,,7","-4.82",",,,7","225",",7","21.9",",7"
