"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014755","1986-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","14.6",",X","0.0","0","0.0",",0","16",",0","12",",0","3",",0","4",",0","1",",0","0",",0","12",",0","3",",0","0",",0","0",",0","29","","29","","19860915","+,,0","19860917",",,0","19860916",",,0","","","19860923",",,0","19860930","+,,0","-6.7",",0,15,+","76",",,0,17,","196",",,0,16,","34.5",",,0,23,","12.8",",0,30,+","1100.9","0","450.8",",0","197.9",",,,0","","","196",",,,0","3.31",",0","5.95",",,,0","0.66",",,,0","5900",",X","","","270",",X","","","","","45.2",",X","",""
"USW00014755","1986-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","15.7",",X","0.0","0","0.0",",0","15",",0","11",",0","1",",0","2",",0","1",",0","0",",0","27",",0","10",",0","0",",0","0",",0","26","","25","","19861030",",,0","19861007",",,0","19861006",",,0","","","19861006",",,0","19861001",",,0","-13.9",",0,30,","76",",,0,07,","142",",,0,06,","33.8",",,0,06,","10.6",",0,01,","1717.5","0","616.6",",0","147.9",",,,0","","","157",",,,0","-1.56",",0","1.88",",,,0","-4.99",",,,0","6136",",X","","","270",",X","","","","","49.9",",X","",""
"USW00014755","1986-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","20.9",",X","0.0","0","0.0",",0","16",",0","15",",0","2",",0","20",",0","9",",0","5",",0","29",",0","23",",0","0",",0","0",",0","28","","27","","19861113",",,0","19861123","+,,0","19861121",",,0","","","19861121",",,0","19861109",",,0","-26.7",",0,13,","127",",,0,23,+","394",",,0,21,","77.2",",,0,21,","7.2",",0,09,","2520.3","0","802.8",",0","254.9",",,,0","","","1085",",,,0","-8.43",",0","-4.00",",,,0","-12.86",",,,0","3806",",X","","","315",",X","","","","","54.0",",X","",""
"USW00014755","1986-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","21.0",",X","0.0","0","0.0",",0","19",",0","16",",0","2",",0","31",",0","16",",0","11",",0","31",",0","29",",0","0",",0","0",",0","27","","27","","19861213",",,0","19861221","+,,0","19861218",",,0","","","19861203",",,0","19861203",",,0","-27.2",",0,13,","254",",,0,21,+","150",",,0,18,","74.9",",,0,03,","2.8",",0,03,","3443.0","0","922.7",",0","240.7",",,,0","","","1039",",,,0","-11.43",",0","-7.16",",,,0","-15.70",",,,0","6274",",X","","","315",",X","","","","","58.6",",X","",""
"USW00014755","1987-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","20.6",",X","0.0","0","0.0",",0","20",",0","17",",0","1",",0","31",",0","17",",0","14",",0","31",",0","31",",0","0",",0","0",",0","26","","26","","19870124",",,0","19870131",",,0","19870107",",,0","","","19870107",",,0","19870114","+,,0","-30.6",",0,24,","356",",,0,31,","188",",,0,07,","29.2",",,0,07,","-2.8",",0,14,+","4460.4","0","1017.4",",0","225.3",",,,0","","","1875",",,,0","-14.49",",0","-10.86",",,,0","-18.12",",,,0","5019",",X","","","315",",X","","","","","61.2",",X","",""
"USW00014755","1987-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","23.0",",X","0.0","0","0.0",",0","15",",0","12",",0","0",",0","26","2,0","13","1,0","18",",0","28",",0","28",",0","0",",0","0",",0","25","","25","","19870215",",,0","19870210","+,2,0","19870204",",1,0","","","19870204",",,0","19870228",",,0","-35.0",",0,15,","406","2,,0,10,+","135","1,,0,04,","22.9",",,0,04,","-3.9",",0,28,","5434.5","0","974.1",",0","139.2",",,,0","","","1117","1,,,0","-16.46",",0","-12.75",",,,0","-20.16",",,,0","9644",",X","","","315",",X","","","","","62.2",",X","",""
"USW00014755","1987-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","15.9",",X","0.0","0","0.0",",0","15",",0","12",",0","3",",0","31",",0","11",",0","6",",0","31",",0","25",",0","0",",0","0",",0","26","","26","","19870310",",,0","19870323","+,,0","19870316",",,0","1","","19870331",",,0","19870331",",,0","-27.2",",0,10,","584",",,0,23,+","287",",,0,16,","78.0",",,0,31,","4.4",",0,31,","6269.9","0","835.4",",0","306.5",",,,0","","","1990",",,,0","-8.61",",0","-5.64",",,,0","-11.59",",,,0","8380",",X","","","270",",X","","","","","55.0",",X","",""
"USW00014755","1987-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","13.4",",X","0.0","0","0.0",",0","13",",0","11",",0","2",",0","23",",0","5",",0","0",",0","26",",0","15",",0","0",",0","0",",0","25","","24","","19870428","+,,0","19870411","+,,0","19870430",",,0","","","19870401",",,0","19870421",",,0","-12.8",",0,28,+","406",",,0,11,+","460",",,0,30,","46.5",",,0,01,","11.7",",0,21,","6879.4","0","609.5",",0","212.9",",,,0","","","1166",",,,0","-1.99",",0","1.04",",,,0","-5.01",",,,0","9346",",X","","","270",",X","","","","","55.0",",X","",""
"USW00014755","1987-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","15.0",",X","0.0","0","0.0",",0","15",",0","13",",0","3",",0","4","2,0","2","1,0","0",",0","19",",0","4",",0","0",",0","0",",0","21","","20","","19870501",",,0","19870503","+,2,0","19870502",",1,0","4","","19870528",",,0","19870531","+,,0","-10.6",",0,01,","229","2,,0,03,+","58","1,,0,02,","33.3",",,0,28,","14.4",",0,31,+","7378.3","0","498.9",",0","190.4",",,,0","","","91","1,,,0","2.24",",0","6.03",",,,0","-1.55",",,,0","10169",",X","","","270",",X","","","","","44.7",",X","",""
"USW00014755","1987-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","14.9",",X","0.0","0","0.0",",0","19",",0","14",",0","4",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","28","","28","","19870607","+,,0","19870630","+,,0","19870630","+,,0","1","","19870627",",,0","19870621",",,0","-2.2",",0,07,+","0",",,0,30,+","0",",,0,30,+","34.5",",,0,27,","15.0",",0,21,","7717.1","0","338.8",",0","232.3",",,,0","","","0",",,,0","7.04",",0","10.07",",,,0","4.00",",,,0","7250",",X","","","315",",X","","","","","44.7",",X","",""
"USW00014755","1987-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","10.9",",X","0.0","0","0.0",",0","18",",0","14",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","30","","29","","19870728",",,0","19870731","+,,0","19870731","+,,0","7","","19870710",",,0","19870713",",,0","-0.6",",0,28,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,10,","18.3",",0,13,","269.6","0","269.6",",0","164.4",",,,0","","","0",",,,0","9.64",",0","12.56",",,,0","6.71",",,,0","8801",",X","","","270",",X","","","","","45.2",",X","",""
"USW00014755","1987-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","12.6",",X","0.0","0","0.0",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","4",",0","1",",0","0",",0","0",",0","31","","29","","19870824",",,0","19870831","+,,0","19870825","+,,0","3","","19870803",",,0","19870817",",,0","-3.9",",0,24,","0",",,0,31,+","0",",T,0,25,+","50.8",",,0,03,","18.3",",0,17,","611.6","0","342.0",",0","151.2",",,,0","","","0",",T,,0","7.30",",0","10.21",",,,0","4.39",",,,0","8963",",X","","","315",",X","","","","","42.7",",X","",""
"USW00014755","1987-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","15.1",",X","0.0","0","0.0",",0","19",",0","15",",0","2",",0","3",",0","2",",0","0",",0","13",",0","2",",0","0",",0","0",",0","28","","28","","19870927",",,0","19870927",",,0","19870926",",,0","","","19870909",",,0","19870908",",,0","-7.8",",0,27,","76",",,0,27,","74",",,0,26,","42.2",",,0,09,","13.9",",0,08,","1041.0","0","429.4",",0","205.6",",,,0","","","120",",,,0","4.02",",0","6.51",",,,0","1.53",",,,0","4667",",X","","","315",",X","","","","","44.2",",X","",""
"USW00014755","1987-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","15.1",",X","0.0","0","0.0",",0","16",",0","13",",0","4",",0","11",",0","8",",0","0",",0","27",",0","10",",0","0",",0","0",",0","26","","26","","19871022",",,0","19871022",",,0","19871021",",,0","","","19871004",",,0","19871006","+,,0","-11.7",",0,22,","76",",,0,22,","157",",,0,21,","63.0",",,0,04,","7.2",",0,06,+","1673.8","0","632.8",",0","228.0",",,,0","","","592",",,,0","-2.08",",0","1.39",",,,0","-5.55",",,,0","8808",",X","","","315",",X","","","","","49.9",",X","",""
"USW00014755","1987-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","18.1","1,X","0.0","0","0.0",",0","17",",0","13",",0","3",",0","23",",0","7",",0","4",",0","29",",0","22",",0","0",",0","0",",0","27","","27","","19871121",",,0","19871128","+,,0","19871106",",,0","","","19871130",",,0","19871130",",,0","-27.2",",0,21,","76",",,0,28,+","302",",,0,06,","51.8",",,0,30,","6.7",",0,30,","2421.5","0","747.7",",0","202.6",",,,0","","","746",",,,0","-6.59",",0","-2.66",",,,0","-10.52",",,,0","4508",",X","","","315",",X","","","","","55.0",",X","",""
"USW00014755","1987-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","18.9",",X","0.0","0","0.0",",0","25",",0","17",",0","0",",0","27",",0","17",",0","8",",0","31",",0","29",",0","0",",0","0",",0","31","","30","","19871230",",,0","19871231","+,,0","19871215",",,0","","","19871220","+,,0","19871201",",,0","-36.1",",0,30,","254",",,0,31,+","188",",,0,15,","22.1",",,0,20,+","2.8",",0,01,","3346.7","0","925.2",",0","173.9",",,,0","","","1358",",,,0","-11.51",",0","-7.92",",,,0","-15.10",",,,0","4214",",X","","","315",",X","","","","","63.7",",X","",""
"USW00014755","1988-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","22.2",",X","0.0","0","0.0",",0","22",",0","16",",0","0",",0","31",",0","16",",0","20",",0","31",",0","30",",0","0",",0","0",",0","31","","31","","19880114",",,0","19880131","+,,0","19880104",",,0","","","19880118",",,0","19880131",",,0","-38.3",",0,14,","305",",,0,31,+","165",",,0,04,","22.4",",,0,18,","0.6",",0,31,","4383.1","0","1036.4",",0","165.5",",,,0","","","1292",",,,0","-15.10",",0","-10.22",",,,0","-19.98",",,,0","6786",",X","","","315",",X","","","","","60.7",",X","",""
"USW00014755","1988-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","20.6",",X","0.0","0","0.0",",0","23",",0","16",",0","2",",0","29",",0","13",",0","20",",0","29",",0","27",",0","0",",0","0",",0","27","","27","","19880207",",,0","19880213",",,0","19880212",",,0","","","19880212",",,0","19880202","+,,0","-31.1",",0,07,","356",",,0,13,","325",",,0,12,","64.0",",,0,12,","1.1",",0,02,+","5345.9","0","962.8",",0","243.8",",,,0","","","1542",",,,0","-14.87",",0","-10.01",",,,0","-19.72",",,,0","5942",",X","","","270",",X","","","","","65.3",",X","",""
"USW00014755","1988-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","21.5",",X","0.0","0","0.0",",0","18",",0","16",",0","3",",0","31",",0","15",",0","13",",0","31",",0","23",",0","0",",0","0",",0","26","","26","","19880321",",,0","19880316","+,,0","19880320","+,,0","","","19880327",",,0","19880330",",,0","-33.3",",0,21,","254",",,0,16,+","132",",,0,20,+","29.0",",,0,27,","7.8",",0,30,","6262.9","0","917.0",",0","209.4",",,,0","","","1124",",,,0","-11.25",",0","-6.36",",,,0","-16.14",",,,0","8785",",X","","","270",",X","","","","","60.1",",X","",""
"USW00014755","1988-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","14.8",",X","0.0","0","0.0",",0","22",",0","16",",0","7",",0","29",",0","14",",0","0",",0","30",",0","23",",0","0",",0","0",",0","29","","29","","19880419",",,0","19880426",",,0","19880416",",,0","1","","19880425",",,0","19880404",",,0","-14.4",",0,19,","356",",,0,26,","536",",,0,16,","74.2",",,0,25,","5.6",",0,04,","6950.7","0","687.8",",0","386.3",",,,0","","","2818",",,,0","-4.59",",0","-1.85",",,,0","-7.33",",,,0","7334",",X","","","90",",X","","","","","55.0",",X","",""
"USW00014755","1988-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","19",",0","13",",0","1",",0","21",",0","4",",0","0",",0","15",",0","4",",0","0",",0","0",",0","27","","24","","19880503",",,0","19880505","+,,0","19880502",",,0","2","","19880525",",,0","19880528",",,0","-11.1",",0,03,","330",",,0,05,+","104",",,0,02,","27.7",",,0,25,","12.8",",0,28,","7426.7","0","476.0",",0","132.6",",,,0","","","254",",,,0","2.98",",0","6.18",",,,0","-0.23",",,,0","9833",",X","","","315",",X","","","","","42.7",",X","",""
"USW00014755","1988-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","14.9",",X","0.0","0","0.0",",0","15",",0","10",",0","1",",0","0",",0","1",",0","0",",0","18",",0","3",",0","0",",0","0",",0","20","","20","","19880601",",,0","19880606","+,,0","19880630",",,0","1","","19880625",",,0","19880615",",,0","-6.7",",0,01,","0",",T,0,06,+","130",",,0,30,","32.5",",,0,25,","18.3",",0,15,","7842.8","0","416.1",",0","164.1",",,,0","","","171",",,,0","4.46",",0","8.00",",,,0","0.92",",,,0","11615",",X","","","360",",X","","","","","47.8",",X","",""
"USW00014755","1988-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","10.2",",X","0.0","0","0.0",",0","15",",0","9",",0","2",",0","2",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","29","","27","","19880702","+,,0","19880701",",,0","19880701",",,0","6","","19880721",",,0","19880709",",,0","-1.7",",0,02,+","102",",,0,01,","5",",,0,01,","56.6",",,0,21,","20.6",",0,09,","230.9","0","230.9",",0","166.6",",,,0","","","5",",,,0","10.89",",0","13.91",",,,0","7.86",",,,0","8805",",X","","","270",",X","","","","","32.9",",X","",""
"USW00014755","1988-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","12.6",",X","0.0","0","0.0",",0","17",",0","16",",0","3",",0","0",",0","0",",0","0",",0","6",",0","1",",0","0",",0","0",",0","31","","31","","19880822",",,0","19880831","+,,0","19880821",",,0","3","","19880829",",,0","19880803",",,0","-3.3",",0,22,","0",",,0,31,+","0",",T,0,21,","57.4",",,0,29,","20.0",",0,03,","506.4","0","275.5",",0","296.5",",,,0","","","0",",T,,0","9.45",",0","12.19",",,,0","6.70",",,,0","5775",",X","","","225",",X","","","","","47.3",",X","",""
"USW00014755","1988-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","17.8",",X","0.0","0","0.0",",0","13",",0","11",",0","2",",0","0",",0","0",",0","0",",0","18",",0","2",",0","0",",0","0",",0","29","","29","","19880916",",,0","19880930","+,,0","19880915",",,0","1","","19880918",",,0","19880909","+,,0","-6.7",",0,16,","0",",,0,30,+","0",",T,0,15,","41.9",",,0,18,","11.1",",0,09,+","962.7","0","456.3",",0","185.7",",,,0","","","0",",T,,0","3.12",",0","6.54",",,,0","-0.30",",,,0","6408",",X","","","270",",X","","","","","44.7",",X","",""
"USW00014755","1988-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","16.6",",X","0.0","0","0.0",",0","18",",0","15",",0","1",",0","15",",0","9",",0","0",",0","28",",0","24",",0","0",",0","0",",0","31","","31","","19881031","+,,0","19881015","+,,0","19881009",",,0","","","19881018",",,0","19881002",",,0","-15.6",",0,31,+","127",",,0,15,+","81",",,0,09,","42.4",",,0,18,","11.1",",0,02,","1686.4","0","723.7",",0","188.8",",,,0","","","534",",,,0","-5.01",",0","-2.28",",,,0","-7.74",",,,0","3090",",X","","","90",",X","","","","","58.1",",X","",""
"USW00014755","1988-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","22.4",",X","0.0","0","0.0",",0","22",",0","18",",0","6",",0","28",",0","12",",0","1",",0","28",",0","19",",0","0",",0","0",",0","29","","29","","19881124",",,0","19881116","+,,0","19881103",",,0","","","19881103",",,0","19881127",",,0","-18.3",",0,24,","152",",,0,16,+","358",",,0,03,","72.9",",,0,03,","8.3",",0,27,","2397.1","0","710.7",",0","398.2",",,,0","","","1548",",,,0","-5.36",",0","-1.13",",,,0","-9.59",",,,0","4201",",X","","","315",",X","","","","","64.3",",X","",""
"USW00014755","1988-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","23.2",",X","0.0","0","0.0",",0","17",",0","13",",0","0",",0","31",",0","12",",0","19",",0","31",",0","30",",0","0",",0","0",",0","29","","29","","19881211",",,0","19881231","+,,0","19881213",",,0","","","19881228",",,0","19881220",",,0","-31.7",",0,11,","76",",,0,31,+","175",",,0,13,","16.3",",,0,28,","3.3",",0,20,","3425.9","0","1028.8",",0","89.3",",,,0","","","870",",,,0","-14.85",",0","-10.13",",,,0","-19.57",",,,0","4499",",X","","","270",",X","","","","","74.5",",X","",""
"USW00014755","1989-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","24.3",",X","0.0","0","0.0",",0","19",",0","17",",0","1",",0","31",",0","15",",0","15",",0","31",",0","31",",0","0",",0","0",",0","28","","28","","19890104",",,0","19890131","+,,0","19890120",",,0","","","19890120",",,0","19890108",",,0","-36.1",",0,04,","127",",,0,31,+","188",",,0,20,","39.1",",,0,20,","0.0",",0,08,","4405.9","0","980.0",",0","157.6",",,,0","","","1118",",,,0","-13.28",",0","-8.06",",,,0","-18.49",",,,0","5582",",X","","","315",",X","","","","","68.4",",X","",""
"USW00014755","1989-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","18.8",",X","0.0","0","0.0",",0","16",",0","9",",0","1",",0","28",",0","9",",0","20",",0","28",",0","27",",0","0",",0","0",",0","26","","25","","19890217","+,,0","19890228","+,,0","19890221",",,0","","","19890221",",,0","19890221",",,0","-31.7",",0,17,+","203",",,0,28,+","109",",,0,21,","40.9",",,0,21,","2.8",",0,21,","5367.8","0","961.9",",0","106.7",",,,0","","","728",",,,0","-16.02",",0","-11.54",",,,0","-20.50",",,,0","4111",",X","","","225",",X","","","","","57.6",",X","",""
"USW00014755","1989-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","18.0",",X","0.0","0","0.0",",0","19",",0","16",",0","1",",0","31",",0","9",",0","11",",0","30",",0","23",",0","0",",0","0",",0","25","","25","","19890307",",,0","19890305","+,,0","19890325",",,0","1","","19890321",",,0","19890328",",,0","-28.3",",0,07,","229",",,0,05,+","145",",,0,25,","29.7",",,0,21,","7.2",",0,28,","6249.5","0","881.7",",0","162.7",",,,0","","","756",",,,0","-10.11",",0","-5.38",",,,0","-14.84",",,,0","8314",",X","","","225",",X","","","","","61.7",",X","",""
"USW00014755","1989-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","15.4",",X","0.0","0","0.0",",0","24",",0","18",",0","2",",0","30",",0","18",",0","2",",0","29",",0","23",",0","0",",0","0",",0","30","","30","","19890423",",,0","19890425","+,,0","19890410",",,0","","","19890410",",,0","19890430",",,0","-20.0",",0,23,","178",",,0,25,+","386",",,0,10,","35.6",",,0,10,","6.1",",0,30,","7015.0","0","765.5",",0","240.5",",,,0","","","1826",",,,0","-7.18",",0","-4.07",",,,0","-10.30",",,,0","6345",",X","","","315",",X","","","","","47.3",",X","",""
"USW00014755","1989-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","13.7",",X","0.0","0","0.0",",0","19",",0","14",",0","4",",0","2",",0","1",",0","0",",0","14",",0","3",",0","0",",0","0",",0","5","","25","","19890509",",,0","19890501",",,0","19890503",",,0","1","","19890512",",,0","19890519",",,0","-6.7",",0,09,","76",",,0,01,","48",",,0,03,","66.0",",,0,12,","17.8",",0,19,","7463.6","0","448.6",",0","364.1",",,,0","","","74",",,,0","3.86",",0","6.89",",,,0","0.84",",,,0","5907",",X","","","270",",X","","","","","48.8",",X","",""
"USW00014755","1989-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","11.5",",X","0.0","0","0.0",",0","19",",0","15",",0","4",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","9","","27","","19890612",",,0","19890630","+,,0","19890613",",,0","1","","19890611",",,0","19890622",",,0","-2.2",",0,12,","0",",,0,30,+","0",",T,0,13,","56.4",",,0,11,","17.2",",0,22,","7792.1","0","328.5",",0","310.6",",,,0","","","0",",T,,0","7.38",",0","10.33",",,,0","4.44",",,,0","6803",",X","","","270",",X","","","","","44.2",",X","",""
"USW00014755","1989-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","10.2",",X","0.0","0","0.0",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22","","27","","19890729",",,0","19890731","+,,0","19890730","+,,0","6","","19890728",",,0","19890727",",,0","0.6",",0,29,","0",",,0,31,+","0",",T,0,30,+","46.2",",,0,28,","17.8",",0,27,","275.1","0","275.1",",0","145.7",",,,0","","","0",",T,,0","9.46",",0","12.31",",,,0","6.60",",,,0","8784",",X","","","270",",X","","","","","46.8",",X","",""
"USW00014755","1989-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","11.9",",X","0.0","0","0.0",",0","18",",0","12",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","29","","28","","19890825",",,0","19890831","+,,0","19890831","+,,0","1","","19890805",",,0","19890806",",,0","-3.9",",0,25,","0",",,0,31,+","0",",,0,31,+","114.0",",,0,05,","16.7",",0,06,","595.5","0","320.4",",0","265.4",",,,0","","","0",",,,0","8.00",",0","10.76",",,,0","5.23",",,,0","6370",",X","","","270",",X","","","","","43.7",",X","",""
"USW00014755","1989-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","12.6",",X","0.0","0","0.0",",0","15",",0","11",",0","1",",0","3",",0","2",",0","0",",0","10",",0","3",",0","0",",0","0",",0","27","","27","","19890927",",,0","19890928","+,,0","19890926",",,0","","","19890920",",,0","19890910",",,0","-10.6",",0,27,","25",",,0,28,+","114",",,0,26,","50.0",",,0,20,","16.7",",0,10,","984.2","0","388.7",",0","208.0",",,,0","","","186",",,,0","5.38",",0","8.78",",,,0","1.98",",,,0","8804",",X","","","315",",X","","","","","58.6",",X","",""
"USW00014755","1989-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","16.4",",X","0.0","0","0.0",",0","17",",0","13",",0","3",",0","3",",0","5",",0","0",",0","21",",0","7",",0","0",",0","0",",0","27","","27","","19891010","+,,0","19891012","+,,0","19891004",",,0","1","","19891020",",,0","19891025",",,0","-11.7",",0,10,+","25",",,0,12,+","86",",,0,04,","76.2",",,0,20,","9.4",",0,25,","1549.6","0","565.4",",0","235.8",",,,0","","","340",",,,0","0.10",",0","3.47",",,,0","-3.28",",,,0","7829",",X","","","315",",X","","","","","54.0",",X","",""
